time,open,high,low,close,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter
2024-08-05T13:49:00-04:00,2.0395854643205737,2.0395854643205737,2.0201,2.0262999999999995,0,0,0,0,NaN,NaN,27.402929319912296,NaN,NaN,NaN,2.027153296415866,2.0229623707449997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:50:00-04:00,2.0329427321602864,2.0329427321602864,2.0201,2.027525,0,0,0,0,NaN,NaN,24.784077637358525,NaN,NaN,NaN,2.027153296415866,2.0229623707449997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:51:00-04:00,2.030233866080143,2.030233866080143,2,2.0109,0,0,0,0,NaN,NaN,23.781374009678075,NaN,NaN,NaN,2.027153296415866,2.0229623707449997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:52:00-04:00,2.0205669330400715,2.0205669330400715,2.002,2.002,0,0,0,0,NaN,NaN,23.844323570864624,NaN,NaN,NaN,2.027153296415866,2.0229623707449997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:53:00-04:00,2.0112834665200356,2.02,2.0015,2.01075,0,0,0,0,NaN,NaN,23.414188317358573,NaN,NaN,NaN,2.027153296415866,2.0229623707449997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:54:00-04:00,2.0110167332600177,2.02,2.0110167332600177,2.02,0,0,0,0,NaN,NaN,22.095650359120857,NaN,NaN,NaN,2.027153296415866,2.0229623707449997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:56:00-04:00,2.0155083666300087,2.025,2.0155083666300087,2.0225,0,0,0,0,NaN,NaN,20.596930888358422,NaN,NaN,NaN,2.027153296415866,2.0229623707449997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:57:00-04:00,2.0190041833150043,2.02,2.01,2.0149999999999997,0,0,0,0,NaN,NaN,19.862913712583445,NaN,NaN,NaN,2.027153296415866,2.0229623707449997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T14:00:00-04:00,2.0170020916575018,2.02,2,2.01,0,0,0,0,NaN,NaN,19.376109839690287,NaN,NaN,NaN,2.027153296415866,2.0229623707449997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T14:01:00-04:00,2.013501045828751,2.013501045828751,1.99,1.99,0,0,0,0,NaN,NaN,19.996078816365358,NaN,NaN,NaN,2.027153296415866,2.0164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
