time,open,high,low,close,EMA10,EMA130,VWAP,Bull_window,Bear_window,Plot,Plot,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter,Histogram,MACD,Signal
2024-08-07T10:34:00+07:00,5.818195976526027,5.818195976526027,5.8,5.8,5.813508062992376,5.322719419288712,5.669743048345025,0,0,19761,19760,0,0,0,0,NaN,NaN,83.97880153037516,NaN,NaN,NaN,5.859009051093186,5.83664825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.02217130503308888,0.07229626830668678,0.09446757333977567
2024-08-07T10:35:00+07:00,5.809097988263014,5.809097988263014,5.8,5.8,5.811052051539217,5.330006145711786,5.66976778412184,0,0,19761,19760,0,0,0,0,NaN,NaN,84.20047314509603,NaN,NaN,NaN,5.859009051093186,5.83664825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.022618142422775503,0.06619489531130629,0.08881303773408179
2024-08-07T10:36:00+07:00,5.8045489941315065,5.8045489941315065,5.8,5.8,5.809042587622995,5.337181624403209,5.670055675559598,0,0,19761,19760,0,0,0,0,NaN,NaN,84.2580165742858,NaN,NaN,NaN,5.859009051093186,5.83664825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.02252222255354762,0.060660259542147266,0.08318248209569488
2024-08-07T10:37:00+07:00,5.802274497065753,5.85,5.8,5.824999999999999,5.811943935327905,5.344629233190947,5.670644520927189,0,0,19761,19760,0,0,0,0,NaN,NaN,84.36984790438765,NaN,NaN,NaN,5.859009051093186,5.83664825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.020444366931014535,0.057627023431926716,0.07807139036294125
2024-08-07T10:39:00+07:00,5.813637248532876,5.813637248532876,5.8,5.8,5.809772310722831,5.351581458638413,5.670652659460684,0,0,19761,19760,0,0,0,0,NaN,NaN,84.34778766659483,NaN,NaN,NaN,5.859009051093186,5.83664825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.020377483343189118,0.052599536183954854,0.07297701952714397
2024-08-07T10:40:00+07:00,5.8068186242664375,5.8068186242664375,5.8,5.8,5.807995526955044,5.358427543239353,5.670660796970155,0,0,19761,19760,0,0,0,0,NaN,NaN,84.21187365633104,NaN,NaN,NaN,5.859009051093186,5.83664825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.019932658213989457,0.04806119675965714,0.0679938549736466
2024-08-07T10:41:00+07:00,5.803409312133219,5.803409312133219,5.8,5.8,5.8065417947814,5.365169107464706,5.671035636769669,0,0,19761,19760,0,0,0,0,NaN,NaN,83.96212990332876,NaN,NaN,NaN,5.859009051093186,5.83664825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.019228834556878807,0.043957811777548095,0.0631866463344269
2024-08-07T10:42:00+07:00,5.80170465606661,5.80170465606661,5.8,5.8,5.805352377548418,5.3718077470453975,5.6710388726492615,0,0,19761,19760,0,0,0,0,NaN,NaN,83.59860122531121,NaN,NaN,NaN,5.859009051093186,5.83664825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.018355744835680157,0.04024196528982671,0.058597710125506866
2024-08-07T10:43:00+07:00,5.800852328033304,5.800852328033304,5.8,5.8,5.8043792179941605,5.3783450333500475,5.671208528578946,0,0,19761,19760,0,0,0,0,NaN,NaN,83.12135443480477,NaN,NaN,NaN,5.859009051093186,5.83664825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.017380494775171416,0.036872091656542594,0.05425258643171401
2024-08-07T10:44:00+07:00,5.800426164016653,5.800426164016653,5.8,5.8,5.803582996540677,5.384782513756917,5.67233460220075,0,0,19761,19760,0,0,0,0,NaN,NaN,82.53048016871483,NaN,NaN,NaN,5.859009051093186,5.83664825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.016352723149548762,0.03381168249477806,0.05016440564432682
