time,open,high,low,close,EMA10,EMA130,VWAP,Bull_window,Bear_window,Plot,Plot,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter,Histogram,MACD,Signal
2024-08-06T09:34:00-04:00,3.935046935499545,3.935046935499545,3.92,3.920625,3.895357728198614,3.831527104646451,4.0411308140384925,0,0,4863,5075,0,0,0,0,NaN,NaN,9.205628455955447,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.006610150502921415,0.04210533846789444,0.03549518796497302
2024-08-06T09:38:00-04:00,3.9278359677497727,3.9278359677497727,3.6322,3.72135,3.8637199594352296,3.829845011445742,4.037168184891048,0,0,4863,5076,0,0,0,0,NaN,NaN,10.101844103408684,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.007818445421128611,0.02572213118856226,0.03354057660969087
2024-08-06T09:39:00-04:00,3.8245929838748864,3.8245929838748864,3.62,3.6500000000000004,3.8248617849924607,3.827099286080158,4.033284025431438,0,1,4863,5077,0,0,0,0,NaN,NaN,9.524050640383006,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.021311327337633544,0.006901417437648938,0.028212744775282482
2024-08-06T09:40:00-04:00,3.7372964919374434,3.8014,3.7372964919374434,3.8014,3.8205960059029223,3.8267069305674837,4.032808890221761,0,0,4863,5078,0,0,0,0,NaN,NaN,9.550133137019193,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.01924644523478298,0.00415468823180376,0.02340113346658674
2024-08-06T09:41:00-04:00,3.7693482459687218,3.8017,3.7693482459687218,3.8017,3.8171603684660274,3.82632514536798,4.032324372670566,0,0,4863,5079,0,0,0,0,NaN,NaN,10.645630940646534,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.017137485041466734,0.0019792771647533236,0.019116762206220057
2024-08-06T09:42:00-04:00,3.785524122984361,3.8474,3.785524122984361,3.8337,3.820167574199477,3.826437738568469,4.028176717245312,0,0,4863,5080,0,0,0,0,NaN,NaN,12.103119776092306,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.013049372995219782,0.0028050459621953294,0.01585441895741511
2024-08-06T09:44:00-04:00,3.8096120614921807,3.9134,3.8096120614921807,3.8722250000000003,3.829632560708663,3.827136780727729,4.025172800733193,0,0,4863,5081,0,0,0,0,NaN,NaN,13.938435378207641,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0074889200817651914,0.006493268855208623,0.013982188936973814
2024-08-06T09:45:00-04:00,3.8409185307460905,3.9125,3.82,3.86625,3.8362902769434517,3.827733929113565,4.024074481981982,0,0,4863,5082,0,0,0,0,NaN,NaN,15.938234867845969,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.004119937842830115,0.00883226663343617,0.012952204476266285
2024-08-06T09:47:00-04:00,3.853584265373045,3.853584265373045,3.612,3.6135,3.7957829538628243,3.8244631821041977,4.019381028645674,0,1,4863,5083,0,0,0,0,NaN,NaN,13.503566891933666,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.018040348399668338,-0.009598231023319137,0.0084421173763492
2024-08-06T09:48:00-04:00,3.7335421326865226,3.7335421326865226,3.62,3.6282,3.765313325887765,3.8214667976445917,4.013273743199587,0,0,4863,5084,0,0,0,0,NaN,NaN,13.943428749063019,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.02495853269469639,-0.022756048492021286,0.0022024842026751035
2024-08-06T09:49:00-04:00,3.6808710663432613,3.6899,3.6808710663432613,3.6899,3.75160181208999,3.819458144245438,4.012580074239628,0,0,4863,5085,0,0,0,0,NaN,NaN,13.43209084523126,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.02406887882795079,-0.027883614332263384,-0.003814735504312595
2024-08-06T09:50:00-04:00,3.6853855331716305,3.69,3.6602,3.6751,3.7376923917099916,3.81725420311192,4.009772619910631,0,0,4863,5086,0,0,0,0,NaN,NaN,12.58209259862639,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.023159253828713984,-0.03276380279020508,-0.009604548961491093
2024-08-06T09:51:00-04:00,3.680242766585815,3.6899,3.67,3.6799500000000003,3.7271937750354476,3.8151579557361655,4.0078243729768674,0,0,4863,5087,0,0,0,0,NaN,NaN,13.001279370693458,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.02097799363795279,-0.03582704100893208,-0.01484904737097929
2024-08-06T09:52:00-04:00,3.6800963832929074,3.69,3.6800963832929074,3.69,3.720431270483548,3.813247147251644,4.007183605586143,0,0,4863,5088,0,0,0,0,NaN,NaN,12.680655122583964,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.017734377465608166,-0.0370170192029895,-0.019282641737381333
2024-08-06T09:53:00-04:00,3.6850481916464535,3.6850481916464535,3.62,3.6296,3.703916494031994,3.8104433740111605,4.0049707780981505,0,0,4863,5089,0,0,0,0,NaN,NaN,12.52195438422286,NaN,NaN,NaN,3.786427304190262,3.795412684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.018450467047253245,-0.04234572554644789,-0.023895258499194643
2024-08-06T09:55:00-04:00,3.6573240958232267,3.6573240958232267,3.438,3.524,3.671204404207995,3.8060701927285474,4.000951321249244,0,0,4863,5090,0,0,0,0,NaN,NaN,11.254864901608999,NaN,NaN,NaN,3.786427304190262,3.726884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.024453390942110666,-0.05446199717683298,-0.03000860623472231
2024-08-06T09:56:00-04:00,3.5906620479116134,3.5906620479116134,3.47,3.5254000000000003,3.644694512533814,3.801785151618188,3.993894177105757,0,0,4863,5091,0,0,0,0,NaN,NaN,9.404177451896151,NaN,NaN,NaN,3.786427304190262,3.726884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.026571092718699535,-0.06322247213309673,-0.036651379414397195
2024-08-06T09:59:00-04:00,3.558031023955807,3.558031023955807,3.5375,3.5375,3.6252046011640298,3.7977502638072234,3.9933721780926885,0,0,4863,5092,0,0,0,0,NaN,NaN,7.776028359207193,NaN,NaN,NaN,3.786427304190262,3.726884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.025399189216418726,-0.0684003659349206,-0.04300117671850188
2024-08-06T10:01:00-04:00,3.5477655119779037,3.55,3.5477655119779037,3.55,3.6115310373160243,3.7939678170315405,3.9928656522757384,0,0,4863,5093,0,0,0,0,NaN,NaN,6.510993727046893,NaN,NaN,NaN,3.786427304190262,3.726884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.022143441018176106,-0.07068047799122201,-0.048537036973045906
2024-08-06T10:02:00-04:00,3.5488827559889518,3.57,3.44,3.5294999999999996,3.5966163032585654,3.789930140435639,3.98231756679059,0,0,4863,5094,0,0,0,0,NaN,NaN,6.001973684865728,NaN,NaN,NaN,3.786427304190262,3.726884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.019807764560451073,-0.07329674267360975,-0.053488978113158676
2024-08-06T10:07:00-04:00,3.5391913779944755,3.55,3.5391913779944755,3.5460000000000003,3.5874133390297356,3.786206016154179,3.976312381222404,0,0,4863,5095,0,0,0,0,NaN,NaN,4.865451533337035,NaN,NaN,NaN,3.786427304190262,3.726884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.01576481180098134,-0.07319499286438536,-0.057430181063404015
2024-08-06T10:10:00-04:00,3.542595688997238,3.542595688997238,3.42,3.4250000000000003,3.557883641024329,3.780691420487703,3.972658151038533,0,0,4863,5096,0,0,0,0,NaN,NaN,2.749439622388273,NaN,NaN,NaN,3.786427304190262,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.019602707175271225,-0.08193356503249305,-0.062330857857221825
2024-08-06T10:11:00-04:00,3.483797844498619,3.483797844498619,3.443,3.443,3.536995706292633,3.775535826281784,3.971017967037759,0,0,4863,5097,0,0,0,0,NaN,NaN,1.2007182333366562,NaN,NaN,NaN,3.786427304190262,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.019263642859532207,-0.08641041143163708,-0.06714676857210487
2024-08-06T10:12:00-04:00,3.4633989222493096,3.4633989222493096,3.45,3.45,3.521178305148518,3.7705658136667948,3.9701332227568105,0,0,4863,5098,0,0,0,0,NaN,NaN,0.3995097793760934,NaN,NaN,NaN,3.786427304190262,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.016982404006231203,-0.08837477357989387,-0.07139236957366267
2024-08-06T10:13:00-04:00,3.456699461124655,3.46,3.456699461124655,3.46,3.5100549769396965,3.7658243508627214,3.968020778274018,0,0,4863,5099,0,0,0,0,NaN,NaN,0.0004948281417927171,NaN,NaN,NaN,3.6819866364344014,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.013373274763847587,-0.08810896302847215,-0.07473568826462457
2024-08-06T10:15:00-04:00,3.458349730562327,3.4876,3.458349730562327,3.4876,3.5059722538597518,3.76157665084955,3.9671111267095114,0,0,4863,5100,0,0,0,0,NaN,NaN,0.6075788986742803,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.007967374788274958,-0.08469490674996827,-0.07672753196169331
2024-08-06T10:18:00-04:00,3.472974865281164,3.605,3.472974865281164,3.605,3.523977298612524,3.7591861676304728,3.9637804589845835,0,0,4863,5101,0,0,0,0,NaN,NaN,0.9425066060282347,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.004030305533684206,-0.07168965004458805,-0.07571995557827225
2024-08-06T10:19:00-04:00,3.5389874326405817,3.5389874326405817,3.5101,3.5105500000000003,3.521535971592065,3.75539019560558,3.9620669771775803,0,0,4863,5102,0,0,0,0,NaN,NaN,1.7963033677592832,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.006001689883717534,-0.06821784322362534,-0.07421953310734287
2024-08-06T10:24:00-04:00,3.524768716320291,3.53,3.46,3.495,3.516711249484417,3.751414772771907,3.9591030145701116,0,0,4863,5103,0,0,0,0,NaN,NaN,3.0843170059032885,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0066069775449437845,-0.06596081117616315,-0.07256778872110693
2024-08-06T10:29:00-04:00,3.5098843581601455,3.51,3.5098843581601455,3.51,3.515491022305432,3.7477290510501984,3.9568930673178446,0,0,4863,5104,0,0,0,0,NaN,NaN,4.520316224052063,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.008258863079275272,-0.062244209872012846,-0.07050307295128812
2024-08-06T10:36:00-04:00,3.5099421790800727,3.5209,3.5,3.51045,3.5145744727953536,3.744106470118134,3.954613621488453,0,0,4863,5105,0,0,0,0,NaN,NaN,7.281307958090208,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.009532770687076933,-0.058587109592441955,-0.06811988027951889
2024-08-06T10:37:00-04:00,3.5101960895400364,3.5101960895400364,3.42,3.46,3.5046518413780166,3.739768966757552,3.949700462601802,0,0,4863,5106,0,0,0,0,NaN,NaN,11.004035781337288,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.007232942510349366,-0.05907870214158217,-0.06631164465193154
2024-08-06T10:40:00-04:00,3.485098044770018,3.485098044770018,3.45,3.4552000000000005,3.4956605974911046,3.735424402379574,3.9461868838364524,0,0,4863,5107,0,0,0,0,NaN,NaN,15.988732696767308,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.005710517786177441,-0.05917349741920974,-0.06488401520538718
2024-08-06T10:41:00-04:00,3.4701490223850096,3.57,3.4701490223850096,3.525,3.5009950343109035,3.732211816083703,3.944117892597654,0,0,4863,5108,0,0,0,0,NaN,NaN,21.269275043253092,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.009502944800632435,-0.05300533420459663,-0.06250827900522907
2024-08-06T10:42:00-04:00,3.4975745111925045,3.4975745111925045,3.48,3.48,3.4971777553452847,3.728361254006089,3.9435843087590707,0,0,4863,5109,0,0,0,0,NaN,NaN,25.29572136805951,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.009079885688567414,-0.0511584218945198,-0.060238307583087215
2024-08-06T10:49:00-04:00,3.488787255596252,3.488787255596252,3.4801,3.4801,3.4940727089188695,3.7245710058533246,3.943109032855135,0,0,4863,5110,0,0,0,0,NaN,NaN,29.18080532264874,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.008894300739684433,-0.04912043165848168,-0.05801473239816611
2024-08-06T11:00:00-04:00,3.484443627798126,3.5141,3.484443627798126,3.5141,3.497714034569984,3.721357708054037,3.9424501610029785,0,0,4863,5111,0,0,0,0,NaN,NaN,32.69333242633424,NaN,NaN,NaN,3.663421991700861,3.66981248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0110104355582301,-0.04425168795037848,-0.05526212350860858
