time,open,high,low,close,EMA10,EMA130,VWAP,Bull_window,Bear_window,Plot,Plot,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter,Histogram,MACD,Signal
2024-08-05T11:54:00-04:00,4.442648633639148,4.5058,4.442648633639148,4.5058,4.454834701781707,4.472322783303521,4.4665708732799025,0,0,19843,19880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005806280627055185,0.004683794676204833,-0.001122485950850352
2024-08-05T12:01:00-04:00,4.4742243168195746,4.505,4.4742243168195746,4.505,4.463955665094124,4.472821672108047,4.466686745816372,0,0,19843,19881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007714342582356128,0.008520442277094809,0.0008060996947386804
2024-08-05T12:02:00-04:00,4.489612158409788,4.51,4.489612158409788,4.51,4.472327362349738,4.473389280167466,4.466751947162426,0,0,19843,19882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008817619527164207,0.011828124103693938,0.0030105045765297317
2024-08-05T12:08:00-04:00,4.499806079204894,4.56,4.499806079204894,4.5375000000000005,4.484176932831604,4.47436806978323,4.468436177075679,1,0,19883,19882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01077443751552059,0.01647855147093047,0.00570411395540988
2024-08-05T12:27:00-04:00,4.518653039602447,4.58,4.518653039602447,4.58,4.501599308680403,4.475980771007913,4.470744903436564,0,0,19883,19882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0140963666964192,0.02332457232593388,0.00922820562951468
2024-08-05T12:31:00-04:00,4.549326519801223,4.6,4.549326519801223,4.585,4.516763070738511,4.477645186717716,4.475443255643869,0,0,19883,19882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015674489245048905,0.028821317185825812,0.013146827940776908
2024-08-05T12:33:00-04:00,4.567163259900612,4.605,4.567163259900612,4.605,4.5328061487860545,4.479589535012102,4.47562178715136,0,0,19883,19882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016998439413650795,0.0343948772078404,0.017396437794189607
2024-08-05T12:36:00-04:00,4.586081629950306,4.605,4.586081629950306,4.605,4.5459323035522265,4.481504198599703,4.476103143233707,0,0,19883,19882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01677857944481887,0.0383696621002132,0.021591082655394327
2024-08-05T12:45:00-04:00,4.595540814975154,4.6,4.595540814975154,4.6,4.555762793815458,4.4833132948042875,4.476442405427237,0,0,19883,19882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01524528451768186,0.040647688302496654,0.025402403784814793
2024-08-05T13:10:00-04:00,4.597770407487577,4.597770407487577,4.5707,4.5707,4.558478649485375,4.484647442975215,4.476720333765613,0,0,19883,19882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.011383615539884533,0.03963192320967046,0.02824830766978593
