time,open,high,low,close,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter
2024-08-05T13:38:00-04:00,241.38605762647728,241.38605762647728,240.505,240.839975,0,0,0,0,NaN,NaN,0.17038930599930294,NaN,NaN,NaN,240.96780184612444,241.27736546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:39:00-04:00,241.11301631323863,241.11301631323863,240.815,240.93374999999997,0,0,0,0,NaN,NaN,1.1018938323011729,NaN,NaN,NaN,240.96780184612444,241.27736546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:40:00-04:00,241.0233831566193,241.425,241.0233831566193,241.3275,0,0,0,0,NaN,NaN,3.0225741385144165,NaN,NaN,NaN,240.96780184612444,241.27736546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:41:00-04:00,241.17544157830963,241.825,241.17544157830963,241.62,0,0,0,0,NaN,NaN,6.1056261944337855,NaN,NaN,NaN,240.96780184612444,241.27736546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:42:00-04:00,241.39772078915482,241.87,241.39772078915482,241.85000000000002,0,0,0,0,NaN,NaN,10.16075931908024,NaN,NaN,NaN,240.96780184612444,241.39043862500003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:43:00-04:00,241.62386039457743,241.85,241.31,241.635,0,0,0,0,NaN,NaN,14.51189737054029,NaN,NaN,NaN,240.96780184612444,241.39043862500003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:44:00-04:00,241.6294301972887,241.6294301972887,241.12,241.235,0,0,0,0,NaN,NaN,19.871227646340117,NaN,NaN,NaN,240.96780184612444,241.39043862500003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:45:00-04:00,241.43221509864435,241.43221509864435,240.8,241.09750000000003,0,0,0,0,NaN,NaN,25.49417468395745,NaN,NaN,NaN,240.96780184612444,241.39043862500003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:46:00-04:00,241.2648575493222,241.2648575493222,240.51,240.82000000000002,0,0,0,0,NaN,NaN,32.244321356661345,NaN,NaN,NaN,240.96780184612444,241.31955000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T13:47:00-04:00,241.04242877466112,241.04242877466112,240.655,240.73000000000002,0,0,0,0,NaN,NaN,37.7441398642494,NaN,NaN,NaN,240.96780184612444,241.2582135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
