time,open,high,low,close,EMA10,EMA130,VWAP,Bull_window,Bear_window,Plot,Plot,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter
2024-08-12T10:50:00-04:00,0.7440342815841923,0.75,0.73,0.740725,0.7384748058112205,0.684802868575064,0.7022529741779746,0,0,19961,19960,0,0,0,0,NaN,NaN,31.373865809460185,NaN,NaN,NaN,0.7348058232109705,0.744606455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,31.373865809460185,NaN,NaN,NaN,0.7348058232109705,0.744606455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:51:00-04:00,0.7423796407920962,0.7429,0.725,0.7352749999999999,0.7378930229364531,0.6855734354670477,0.70306169317687,0,0,19961,19960,0,0,0,0,NaN,NaN,32.49741849117066,NaN,NaN,NaN,0.7348058232109705,0.7414850677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,32.49741849117066,NaN,NaN,NaN,0.7348058232109705,0.7414850677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:52:00-04:00,0.738827320396048,0.74,0.7201,0.7288,0.7362397460389162,0.6862333830171692,0.7033275427670105,0,0,19961,19960,0,0,0,0,NaN,NaN,35.29379056243428,NaN,NaN,NaN,0.7348058232109705,0.737397286607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,35.29379056243428,NaN,NaN,NaN,0.7348058232109705,0.737397286607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:53:00-04:00,0.7338136601980241,0.739,0.73,0.7344999999999999,0.7359234285772951,0.6869702779329376,0.7034188255001441,0,0,19961,19960,0,0,0,0,NaN,NaN,38.98589423481029,NaN,NaN,NaN,0.7348058232109705,0.737397286607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,38.98589423481029,NaN,NaN,NaN,0.7348058232109705,0.737397286607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:54:00-04:00,0.734156830099012,0.734156830099012,0.7223,0.7263000000000001,0.7341737142905141,0.6875707317049539,0.7035139558367117,0,0,19961,19960,0,0,0,0,NaN,NaN,41.79906737721865,NaN,NaN,NaN,0.7348058232109705,0.73496561221416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,41.79906737721865,NaN,NaN,NaN,0.7348058232109705,0.73496561221416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:55:00-04:00,0.730228415049506,0.730228415049506,0.7001,0.71475,0.7306421298740571,0.6879856823659469,0.7037838887345971,0,0,19961,19960,0,0,0,0,NaN,NaN,44.58698635649847,NaN,NaN,NaN,0.7348058232109705,0.727024520382036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,44.58698635649847,NaN,NaN,NaN,0.7348058232109705,0.727024520382036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:56:00-04:00,0.722489207524753,0.7396,0.7104,0.72155,0.7289890153515013,0.6884981146962378,0.7038022481402088,0,0,19961,19960,0,0,0,0,NaN,NaN,47.713217446016536,NaN,NaN,NaN,0.7348058232109705,0.727024520382036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,47.713217446016536,NaN,NaN,NaN,0.7348058232109705,0.727024520382036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:57:00-04:00,0.7220196037623765,0.7220196037623765,0.7114,0.711425,0.7257955580148647,0.6888481434795013,0.7038462226964383,0,0,19961,19960,0,0,0,0,NaN,NaN,50.738495164939344,NaN,NaN,NaN,0.7348058232109705,0.7228533567132696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,50.738495164939344,NaN,NaN,NaN,0.7348058232109705,0.7228533567132696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:58:00-04:00,0.7167223018811882,0.7174,0.6938,0.7100000000000001,0.7229236383757984,0.6891710725866845,0.7038772805270977,0,0,19961,19960,0,0,0,0,NaN,NaN,52.191902836313616,NaN,NaN,NaN,0.7348058232109705,0.719591276803483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,52.191902836313616,NaN,NaN,NaN,0.7348058232109705,0.719591276803483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:59:00-04:00,0.7133611509405942,0.7174,0.7133611509405942,0.716425,0.7217420677620169,0.6895871630815443,0.7038846223356657,0,0,19961,19960,0,0,0,0,NaN,NaN,53.904043219077955,NaN,NaN,NaN,0.7348058232109705,0.719591276803483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,53.904043219077955,NaN,NaN,NaN,0.7348058232109705,0.719591276803483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
