time,open,high,low,close,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter,Histogram,MACD,Signal
2024-07-25T11:10:00-04:00,2.139318306711793,2.17,2.139318306711793,2.17,0,0,0,0,NaN,NaN,57.63247099408062,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.002710567072459775,-0.02317975089977109,-0.020469183827311315
2024-07-25T11:29:00-04:00,2.1546591533558965,2.18,2.1546591533558965,2.18,0,0,0,0,NaN,NaN,56.34098297172735,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0003361104908157532,-0.020049045713791624,-0.020385156204607378
2024-07-25T12:07:00-04:00,2.1673295766779486,2.18,2.155,2.1675,0,0,0,0,NaN,NaN,55.47110855827384,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.001616216276412022,-0.01836488585909235,-0.019981102135504372
2024-07-25T12:34:00-04:00,2.1674147883389745,2.1674147883389745,2.145,2.145,0,0,0,0,NaN,NaN,55.18517397535494,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.001080103513388643,-0.01863097274376857,-0.019711076257157213
2024-07-25T13:12:00-04:00,2.1562073941694875,2.17,2.125,2.14625,0,0,0,0,NaN,NaN,54.83197952383365,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0009469318082929341,-0.018527411496791046,-0.01947434330508398
2024-07-25T13:13:00-04:00,2.151228697084744,2.151228697084744,2.13,2.13,0,0,0,0,NaN,NaN,54.83995537364239,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.00004567053306712976,-0.019531431471417893,-0.019485760938350763
2024-07-25T15:11:00-04:00,2.140614348542372,2.15,2.140614348542372,2.15,0,0,0,0,NaN,NaN,54.30060650536953,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0007885809134057578,-0.018500034796593567,-0.019288615709999325
2024-07-25T15:19:00-04:00,2.145307174271186,2.145307174271186,2.131,2.1355,0,0,0,0,NaN,NaN,54.10320761473293,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0005206293455688737,-0.018637829028038233,-0.019158458373607107
2024-07-25T15:20:00-04:00,2.1404035871355926,2.16,2.1404035871355926,2.16,0,0,0,0,NaN,NaN,53.223827749302785,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0020635870148368214,-0.01657897460506108,-0.018642561619897902
2024-07-25T15:21:00-04:00,2.1502017935677964,2.1696,2.1502017935677964,2.1696,0,0,0,0,NaN,NaN,51.9894804595183,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0037051165970296493,-0.014011165873610842,-0.01771628247064049
2024-07-25T15:22:00-04:00,2.159900896783898,2.17,2.159900896783898,2.165,0,0,0,0,NaN,NaN,51.38986781778415,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.004407721914987124,-0.012206630076906588,-0.016614351991893712
2024-07-25T15:23:00-04:00,2.162450448391949,2.17,2.162450448391949,2.1675,0,0,0,0,NaN,NaN,50.39445572175379,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.00492805528561085,-0.01045428288488015,-0.015382338170491
2024-07-25T15:24:00-04:00,2.1649752241959748,2.1696,2.16,2.1648,0,0,0,0,NaN,NaN,50.368731167390315,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.004963783509051151,-0.00917760878417706,-0.014141392293228212
2024-07-25T15:25:00-04:00,2.1648876120979876,2.17,2.1648876120979876,2.17,0,0,0,0,NaN,NaN,48.61570085436141,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.005186743759560134,-0.007657962593778045,-0.012844706353338179
2024-07-25T15:26:00-04:00,2.167443806048994,2.18,2.167443806048994,2.1725,0,0,0,0,NaN,NaN,50.38451776242334,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.005331240142086682,-0.006180656175729826,-0.011511896317816508
2024-07-25T15:27:00-04:00,2.169971903024497,2.17,2.169971903024497,2.17,0,0,0,0,NaN,NaN,49.16494598278114,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.005087742859347027,-0.0051522177436327254,-0.010239960602979752
2024-07-25T15:45:00-04:00,2.169985951512248,2.17,2.169985951512248,2.17,0,0,0,0,NaN,NaN,48.255687256993156,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0047617713582497195,-0.004287746405167603,-0.009049517763417322
2024-07-25T15:57:00-04:00,2.169992975756124,2.169992975756124,2.16,2.16,0,0,0,0,NaN,NaN,47.89974636556364,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0037521649012971173,-0.004359311636795926,-0.008111476538093043
2024-07-25T15:59:00-04:00,2.164996487878062,2.164996487878062,2.16,2.16,0,0,0,0,NaN,NaN,49.06730302721322,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.002996619232375571,-0.00436570249762358,-0.007362321729999151
2024-07-26T09:46:00-04:00,2.162498243939031,2.175,2.162498243939031,2.175,0,0,0,0,NaN,NaN,49.303570624750094,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.003390355951741931,-0.0031243767903217368,-0.006514732742063668
2024-07-26T10:18:00-04:00,2.1687491219695154,2.17,2.1687491219695154,2.17,0,0,0,0,NaN,NaN,48.83647892836322,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0031997196939731343,-0.0025150831245972505,-0.005714802818570385
2024-07-26T11:02:00-04:00,2.1693745609847577,2.17,2.16,2.165,0,0,0,0,NaN,NaN,47.88663832032908,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0026455104345461406,-0.0024079147753877095,-0.00505342520993385
2024-07-26T12:11:00-04:00,2.167187280492379,2.17,2.167187280492379,2.17,0,0,0,0,NaN,NaN,48.08391134572403,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.002524620211190644,-0.0018976499459455454,-0.004422270157136189
2024-07-26T14:07:00-04:00,2.1685936402461894,2.17,2.1685936402461894,2.17,0,0,0,0,NaN,NaN,47.74057111064703,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.002356820790901929,-0.001476244168508778,-0.003833064959410707
2024-07-26T14:08:00-04:00,2.169296820123095,2.18,2.169296820123095,2.175,0,0,0,0,NaN,NaN,47.76569712648534,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.002482132565414646,-0.0007303992526423997,-0.0032125318180570455
2024-07-26T15:12:00-04:00,2.1721484100615474,2.1878,2.1721484100615474,2.1878,0,0,0,0,NaN,NaN,46.681639300225086,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.003276712203611533,0.000883358436457371,-0.0023933537671541622
2024-07-26T15:13:00-04:00,2.1799742050307738,2.1799742050307738,2.175,2.175,0,0,0,0,NaN,NaN,46.57717235829814,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.002807922311621748,0.0011165491223730228,-0.0016913731892487251
2024-07-26T15:18:00-04:00,2.1774871025153866,2.19,2.1774871025153866,2.185,0,0,0,0,NaN,NaN,45.38982626646121,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0030204945265337466,0.0020842449689184583,-0.0009362495576152884
2024-07-26T15:21:00-04:00,2.181243551257693,2.19,2.181243551257693,2.19,0,0,0,0,NaN,NaN,42.72741966249013,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0033230152860117108,0.0032175195498993503,-0.00010549573611236057
2024-07-26T15:39:00-04:00,2.1856217756288467,2.195,2.1856217756288467,2.1925,0,0,0,0,NaN,NaN,40.85872040068654,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0034989374289691715,0.004268176050099104,0.0007692386211299324
2024-07-26T15:46:00-04:00,2.1890608878144233,2.19,2.1890608878144233,2.19,0,0,0,0,NaN,NaN,39.50338867863368,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.003259224777032131,0.004843269592420096,0.0015840448153879652
2024-07-26T15:51:00-04:00,2.189530443907212,2.189530443907212,2.18,2.18,0,0,0,0,NaN,NaN,39.76612164153707,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.002285505509986868,0.0044409267028715504,0.0021554211928846824
2024-07-26T15:53:00-04:00,2.1847652219536062,2.1847652219536062,2.1795,2.1795,0,0,0,0,NaN,NaN,37.73713950862662,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0015038277665372266,0.004035205901056216,0.002531378134518989
2024-07-26T15:58:00-04:00,2.182132610976803,2.182132610976803,2.17,2.17,0,0,0,0,NaN,NaN,36.458240973195196,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0003057082665553529,0.00291351346771318,0.0026078052011578273
2024-07-26T15:59:00-04:00,2.1760663054884013,2.1760663054884013,2.12,2.1532999999999998,0,0,0,0,NaN,NaN,36.24497401463857,NaN,NaN,NaN,2.198795021548797,2.1652146076031915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0015508054050814538,0.0006692984448060102,0.002220103849887464
2024-07-26T17:14:00-04:00,2.1646831527442005,2.1646831527442005,2.1007,2.1007,0,0,0,0,NaN,NaN,38.17625580323952,NaN,NaN,NaN,2.198795021548797,2.1426052253222343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.006010185805725674,-0.005292628407269628,0.0007175573984560455
2024-07-29T09:30:00-04:00,2.1326915763721,2.24,2.1326915763721,2.24,0,0,0,0,NaN,NaN,31.641356340568024,NaN,NaN,NaN,2.198795021548797,2.1933344999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0003930835589707035,0.001208911847169425,0.0008158282881987214
2024-07-29T09:31:00-04:00,2.18634578818605,2.19,2.1346,2.1623,0,0,0,0,NaN,NaN,31.107609803348023,NaN,NaN,NaN,2.198795021548797,2.1933344999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0005801475742885159,0.00009064382033807661,0.0006707913946265925
2024-07-29T10:08:00-04:00,2.174322894093025,2.2299,2.174322894093025,2.2299,0,0,0,0,NaN,NaN,25.401599249478725,NaN,NaN,NaN,2.198795021548797,2.1933344999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.003148220897469461,0.004606067516463419,0.001457846618993958
2024-07-29T10:16:00-04:00,2.2021114470465126,2.2021114470465126,2.17,2.17,0,0,0,0,NaN,NaN,23.534819011580755,NaN,NaN,NaN,2.198795021548797,2.1933344999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0014840861114083512,0.003312954258254397,0.0018288681468460457
2024-07-29T11:30:00-04:00,2.186055723523256,2.186055723523256,2.15,2.15,0,0,0,0,NaN,NaN,22.387933529455275,NaN,NaN,NaN,2.198795021548797,2.1933344999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.000929786297290324,0.0006666352752331406,0.0015964215725234646
2024-07-29T12:02:00-04:00,2.1680278617616278,2.1680278617616278,2.15,2.15,0,0,0,0,NaN,NaN,20.846066738237752,NaN,NaN,NaN,2.198795021548797,2.1933344999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0024085680952266302,-0.0014142885465098232,0.000994279548716807
2024-07-29T12:24:00-04:00,2.159013930880814,2.159013930880814,2.15,2.15,0,0,0,0,NaN,NaN,18.74133978748904,NaN,NaN,NaN,2.198795021548797,2.1933344999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.003218243414741394,-0.003028524719709935,0.00018971869503145856
2024-07-29T12:45:00-04:00,2.154506965440407,2.154506965440407,2.15,2.15,0,0,0,0,NaN,NaN,17.584617360508616,NaN,NaN,NaN,2.198795021548797,2.1933344999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0035587562104284296,-0.004258726568004079,-0.000699970357575649
2024-07-29T12:51:00-04:00,2.1522534827202033,2.1522534827202033,2.15,2.15,0,0,0,0,NaN,NaN,16.343479103098737,NaN,NaN,NaN,2.198795021548797,2.1933344999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0035792456566820464,-0.005174027428428207,-0.0015947817717461607
2024-07-29T13:27:00-04:00,2.151126741360102,2.151126741360102,2.12,2.12,0,0,0,0,NaN,NaN,16.52755160419587,NaN,NaN,NaN,2.198795021548797,2.1782000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.00530444866643491,-0.008225342604789798,-0.0029208939383548885
2024-07-29T13:28:00-04:00,2.135563370680051,2.135563370680051,2.11,2.11,0,0,0,0,NaN,NaN,16.2845146880262,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.00671925193162156,-0.01131995885288184,-0.004600706921260279
2024-07-29T13:30:00-04:00,2.1227816853400254,2.1227816853400254,2.11,2.11,0,0,0,0,NaN,NaN,16.926799984185347,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.007211845152850199,-0.013615513362323028,-0.006403668209472829
2024-07-29T14:11:00-04:00,2.116390842670013,2.1175,2.11,2.11375,0,0,0,0,NaN,NaN,18.941461790405956,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.006844838940848752,-0.01495971688553377,-0.008114877944685017
2024-07-29T14:13:00-04:00,2.1150704213350062,2.12,2.11,2.115,0,0,0,0,NaN,NaN,24.715492206597517,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.006102234916418592,-0.015742671590208257,-0.009640436673789665
2024-07-29T14:20:00-04:00,2.115035210667503,2.115035210667503,2.1113,2.1113,0,0,0,0,NaN,NaN,26.05777292051899,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.005465131197920669,-0.016471850671190502,-0.011006719473269833
2024-07-29T14:52:00-04:00,2.113167605333752,2.15,2.113167605333752,2.15,0,0,0,0,NaN,NaN,24.68098843167741,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.002209225971636357,-0.013768251937815279,-0.011559025966178922
2024-07-29T14:54:00-04:00,2.131583802666876,2.16,2.131583802666876,2.1550000000000002,0,0,0,0,NaN,NaN,23.158138793070126,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0003717933752364795,-0.011094284247133324,-0.011466077622369803
2024-07-29T14:55:00-04:00,2.143291901333438,2.16,2.143291901333438,2.16,0,0,0,0,NaN,NaN,20.271430511657012,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0023936586362033243,-0.008474004327115647,-0.010867662963318972
2024-07-29T14:56:00-04:00,2.151645950666719,2.16,2.151645950666719,2.16,0,0,0,0,NaN,NaN,16.96797197928624,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0036345234794771843,-0.00632450861397249,-0.009959032093449675
2024-07-29T15:00:00-04:00,2.1558229753333595,2.1558229753333595,2.15,2.15,0,0,0,0,NaN,NaN,14.38986922980072,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0036743637535424454,-0.005366077401521618,-0.009040441155064064
2024-07-29T15:03:00-04:00,2.15291148766668,2.15291148766668,2.15,2.15,0,0,0,0,NaN,NaN,11.763990985798936,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.003589138622275707,-0.0045540178772194295,-0.008143156499495137
2024-07-29T15:04:00-04:00,2.15145574383334,2.15145574383334,2.15,2.15,0,0,0,0,NaN,NaN,9.119076838954209,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0034218121871471986,-0.003865891265561139,-0.007287703452708337
2024-07-29T15:05:00-04:00,2.1507278719166703,2.17,2.1507278719166703,2.17,0,0,0,0,NaN,NaN,6.525934033828451,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.004480352047765014,-0.0016872633930020697,-0.006167615440767084
2024-07-29T15:09:00-04:00,2.160363935958335,2.160363935958335,2.15,2.1550000000000002,0,0,0,0,NaN,NaN,4.445329045834147,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.004007920882715005,-0.0011577143373733279,-0.005165635220088333
2024-07-29T15:10:00-04:00,2.1576819679791677,2.1576819679791677,2.12,2.12,0,0,0,0,NaN,NaN,4.45406715081805,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0013151842221776856,-0.0035216549423662258,-0.004836839164543911
2024-07-29T15:11:00-04:00,2.138840983989584,2.138840983989584,2.11,2.1104,0,0,0,0,NaN,NaN,4.378033224671217,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.00101006811309237,-0.006099424305909373,-0.005089356192817003
2024-07-29T15:12:00-04:00,2.1246204919947917,2.1296,2.11,2.1197999999999997,0,0,0,0,NaN,NaN,4.090996363127928,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0017682570608459998,-0.007299677518874503,-0.005531420458028504
2024-07-29T15:13:00-04:00,2.1222102459973957,2.13,2.1222102459973957,2.13,0,0,0,0,NaN,NaN,3.8778215982018596,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0014494111723005595,-0.007343184423404203,-0.005893773251103644
2024-07-29T15:16:00-04:00,2.126105122998698,2.126105122998698,2.12,2.12,0,0,0,0,NaN,NaN,5.384194562031646,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0017580284502097913,-0.008091308813865883,-0.0063332803636560915
2024-07-29T15:21:00-04:00,2.1230525614993487,2.1230525614993487,2.115,2.1175,0,0,0,0,NaN,NaN,5.487586026638861,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0019611098761141837,-0.008784667708798821,-0.0068235578326846374
2024-07-29T15:22:00-04:00,2.1202762807496747,2.1208,2.1202762807496747,2.1208,0,0,0,0,NaN,NaN,9.432885891981991,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0017127853943873176,-0.008964539575668784,-0.007251754181281466
2024-07-29T15:33:00-04:00,2.1205381403748373,2.1205381403748373,2.115,2.115,0,0,0,0,NaN,NaN,11.689514023773835,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0017713829709777602,-0.009465982895003666,-0.007694599924025906
2024-07-29T15:48:00-04:00,2.1177690701874186,2.1189,2.1177690701874186,2.1189,0,0,0,0,NaN,NaN,13.236600648013102,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.001396212886724136,-0.009439866032431077,-0.008043653145706941
2024-07-29T15:49:00-04:00,2.1183345350937093,2.1193,2.1183345350937093,2.1193,0,0,0,0,NaN,NaN,17.89287367434445,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0009890122436535444,-0.009279918450273872,-0.008290906206620327
2024-07-29T15:55:00-04:00,2.118817267546855,2.118817267546855,2.11,2.11,0,0,0,0,NaN,NaN,23.7589294868369,NaN,NaN,NaN,2.198795021548797,2.171304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,-0.0011998587775002116,-0.009790729678495591,-0.00859087090099538
