time,open,high,low,close,EMA10,EMA130,VWAP,Bull_window,Bear_window,Plot,Plot,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter
2024-08-12T10:31:00-04:00,1.002555292671425,1.005,1,1.00125,1.0013582556043203,1.0068169048363371,1.0097043980885572,0,0,20031,20129,0,0,0,0,NaN,NaN,0.21436761388458694,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,0.21436761388458694,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:32:00-04:00,1.0019026463357124,1.0091,1,1.002275,1.0015249364035348,1.0067475627777671,1.009694179305274,0,0,20031,20130,0,0,0,0,NaN,NaN,0.05867172106011246,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,0.05867172106011246,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:33:00-04:00,1.0020888231678562,1.0020888231678562,1,1,1.0012476752392558,1.0066445465521523,1.009686295850433,0,0,20031,20131,0,0,0,0,NaN,NaN,0.0028239190463901086,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,0.0028239190463901086,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:34:00-04:00,1.001044411583928,1.005,1,1.00125,1.0012480979230276,1.0065621870628065,1.0096474392614392,0,0,20031,20132,0,0,0,0,NaN,NaN,0.04418902119944637,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,0.04418902119944637,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:35:00-04:00,1.001147205791964,1.001147205791964,1,1,1.0010211710279318,1.006462001000779,1.0096422358628199,0,1,20031,20133,0,0,0,0,NaN,NaN,0.2628857140392036,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,0.2628857140392036,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:36:00-04:00,1.000573602895982,1.000573602895982,1,1,1.0008355035683079,1.0063633444969502,1.0096318458863234,0,0,20031,20134,0,0,0,0,NaN,NaN,0.7123068166128617,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,0.7123068166128617,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:37:00-04:00,1.000286801447991,1.000286801447991,1,1,1.0006835938286156,1.0062661941992868,1.0096266592903311,0,0,20031,20135,0,0,0,0,NaN,NaN,1.4152343367510725,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,1.4152343367510725,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:38:00-04:00,1.0001434007239955,1.0001434007239955,1,1,1.0005593040415945,1.0061705271122747,1.009614828856858,0,0,20031,20136,0,0,0,0,NaN,NaN,2.360363221025241,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,2.360363221025241,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:39:00-04:00,1.0000717003619979,1.0085,1,1.003375,1.0010712487613047,1.0061278473090338,1.0095748160605973,0,0,20031,20137,0,0,0,0,NaN,NaN,3.277765365357937,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,3.277765365357937,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-12T10:40:00-04:00,1.001723350180999,1.01,1.001723350180999,1.0074999999999998,1.0022401126228857,1.006148796205079,1.009573707925868,0,0,20031,20138,0,0,0,0,NaN,NaN,4.17508420298521,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,4.17508420298521,NaN,NaN,NaN,1.0008575971595697,0.996129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
