time,open,high,low,close,EMA10,EMA130,VWAP,Bull_window,Bear_window,Plot,Plot,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter
2024-08-05T15:56:00-04:00,3.555909558511282,3.58,3.555909558511282,3.58,3.572581994240786,3.6429600063560432,3.664350947948447,0,0,12634,12665,0,0,0,0,NaN,NaN,3.0060238867370175,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,3.0060238867370175,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T15:58:00-04:00,3.5679547792556408,3.63,3.5679547792556408,3.6099999999999994,3.5793852680151885,3.642456800152134,3.6641822714294583,0,0,12634,12666,0,0,0,0,NaN,NaN,5.331721607510105,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,5.331721607510105,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T15:59:00-04:00,3.58897738962782,3.69,3.58897738962782,3.6400000000000006,3.5904061283760633,3.642419291752865,3.663959201463625,0,0,12634,12667,0,0,0,0,NaN,NaN,7.883345913839576,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,7.883345913839576,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T16:00:00-04:00,3.61448869481391,3.68,3.61448869481391,3.68,3.6066959232167792,3.6429930430238135,3.6655197809975855,0,0,12634,12668,0,0,0,0,NaN,NaN,9.860657503497729,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,9.860657503497729,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T16:49:00-04:00,3.6472443474069554,3.75,3.6472443474069554,3.75,3.6327512099046375,3.64462673702345,3.665636864207113,0,0,12634,12669,0,0,0,0,NaN,NaN,9.807364083316447,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,9.807364083316447,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-06T09:30:00-04:00,3.6986221737034777,3.7,3.6986221737034777,3.7,3.644978262649249,3.645472130351336,3.7,0,0,12634,12670,0,0,0,0,NaN,NaN,11.12553555183213,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,11.12553555183213,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-06T09:38:00-04:00,3.699311086851739,3.75,3.699311086851739,3.75,3.6640731239857494,3.6470679756894837,3.719607843137255,0,0,12634,12671,0,0,0,0,NaN,NaN,11.1302044730998,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,11.1302044730998,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-06T10:59:00-04:00,3.7246555434258695,3.7246555434258695,3.615,3.6425,3.6601507378065223,3.6469982356026214,3.665022909507446,0,0,12634,12672,0,0,0,0,NaN,NaN,12.641773052240168,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,12.641773052240168,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-06T11:05:00-04:00,3.683577771712935,3.7,3.5615,3.63075,3.6548051491144276,3.6467501709369325,3.6459148504814998,0,0,12634,12673,0,0,0,0,NaN,NaN,16.294651925737565,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,16.294651925737565,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-06T11:15:00-04:00,3.6571638858564675,3.6571638858564675,3.6196,3.6196,3.6484042129118044,3.6463356645104144,3.6405944197331173,0,0,12634,12674,0,0,0,0,NaN,NaN,18.68469675931987,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,18.68469675931987,NaN,NaN,NaN,3.6719710681988986,3.6562149722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
