time,open,high,low,close,EMA10,EMA130,VWAP,Bull_window,Bear_window,Plot,Plot,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter
2024-08-09T14:30:00-04:00,1.755795687485695,1.76,1.755795687485695,1.76,1.7576378646470812,1.7778355166692836,1.8075436235065108,0,0,20777,21020,0,0,0,0,NaN,NaN,62.500860815580985,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,62.500860815580985,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-09T14:33:00-04:00,1.7578978437428474,1.7578978437428474,1.75,1.75,1.7562491619839755,1.777410546949142,1.8075209567570556,0,1,20777,21021,0,0,0,0,NaN,NaN,63.29368135260239,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,63.29368135260239,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-09T14:35:00-04:00,1.7539489218714237,1.77,1.7539489218714237,1.76375,1.7576129507141618,1.7772019889804527,1.8069136313315732,0,0,20777,21022,0,0,0,0,NaN,NaN,62.333137608012656,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,62.333137608012656,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-09T14:38:00-04:00,1.758849460935712,1.76,1.758849460935712,1.76,1.7580469596752233,1.7769393631944916,1.8068613891831287,0,0,20777,21023,0,0,0,0,NaN,NaN,61.88981773156843,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,61.88981773156843,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-09T14:40:00-04:00,1.759424730467856,1.765,1.759424730467856,1.765,1.7593111488251827,1.7767570828403774,1.8068347683711343,0,0,20777,21024,0,0,0,0,NaN,NaN,61.90355592751644,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,61.90355592751644,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-09T14:42:00-04:00,1.7622123652339279,1.7699,1.7622123652339279,1.7699,1.7612363944933314,1.776652394552738,1.8068204520700342,0,0,20777,21025,0,0,0,0,NaN,NaN,58.797191829680564,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,58.797191829680564,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-09T14:43:00-04:00,1.766056182616964,1.77,1.76,1.7650000000000001,1.7619206864036348,1.776474495399261,1.8067557122732611,0,0,20777,21026,0,0,0,0,NaN,NaN,56.440988226843395,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,56.440988226843395,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-09T14:45:00-04:00,1.765528091308482,1.765528091308482,1.76,1.76,1.761571470693883,1.776222976385532,1.8067376243273467,0,0,20777,21027,0,0,0,0,NaN,NaN,54.91228085416895,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,54.91228085416895,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-09T14:46:00-04:00,1.762764045654241,1.77,1.76,1.7625,1.761740294204086,1.7760134652956765,1.806669274907201,0,0,20777,21028,0,0,0,0,NaN,NaN,52.85773480407453,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,52.85773480407453,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-09T14:48:00-04:00,1.7626320228271206,1.7626320228271206,1.76,1.76,1.7614238770760704,1.7757689849094829,1.80663324951465,0,0,20777,21029,0,0,0,0,NaN,NaN,51.36241610944592,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,51.36241610944592,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-09T14:49:00-04:00,1.7613160114135602,1.77,1.76,1.765,1.7620740812440576,1.775604572926132,1.8065850983650174,0,0,20777,21030,0,0,0,0,NaN,NaN,49.10036298901014,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,49.10036298901014,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-09T14:51:00-04:00,1.7631580057067802,1.7699,1.76,1.762475,1.76214697556332,1.7754041214310765,1.8064346069025938,0,0,20777,21031,0,0,0,0,NaN,NaN,47.4162754450132,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,47.4162754450132,NaN,NaN,NaN,1.7768765581405443,1.76736827937046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
