time,open,high,low,close,EMA10,EMA130,VWAP,Bull_window,Bear_window,Plot,Plot,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter
2022-09-13,13.614946531562104,14.04,13.44,13.68,13.503958617204132,15.16944929550895,13.68,0,0,1913,2120,0,0,0,0,NaN,NaN,53.498648830364395,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,53.498648830364395,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-14,13.647473265781052,13.647473265781052,12.96,13.23,13.454147959530653,15.139839382600417,13.23,0,0,1913,2121,0,0,0,0,NaN,NaN,54.944162498753336,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,54.944162498753336,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-15,13.438736632890526,13.8,13.08,13.350000000000001,13.435211966888716,15.112513590499647,13.350000000000001,0,0,1913,2122,0,0,0,0,NaN,NaN,54.344407026825834,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,54.344407026825834,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-16,13.394368316445263,14.52,12.84,13.739999999999998,13.490627972908948,15.09155918453782,13.739999999999998,0,0,1913,2123,0,0,0,0,NaN,NaN,52.160183113038194,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,52.160183113038194,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-19,13.56718415822263,13.92,13.02,13.515,13.495059250561866,15.067489578667013,13.515,0,0,1913,2124,0,0,0,0,NaN,NaN,50.66213743790612,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,50.66213743790612,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-20,13.541092079111316,13.541092079111316,12.84,13.05,13.414139386823345,15.036688211053777,13.05,0,0,1913,2125,0,0,0,0,NaN,NaN,50.343202612428314,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,50.343202612428314,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-21,13.295546039555658,13.295546039555658,12.84,13.020000000000001,13.342477680128193,15.00589907806059,13.020000000000001,0,0,1913,2126,0,0,0,0,NaN,NaN,49.55994360050855,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,49.55994360050855,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-22,13.15777301977783,13.15777301977783,12.6,12.78,13.240209011013976,14.97191588602913,12.78,0,0,1913,2127,0,0,0,0,NaN,NaN,49.10718428028956,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,49.10718428028956,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-23,12.968886509888915,12.968886509888915,12.12,12.48,13.101989190829617,14.933871368685175,12.48,0,0,1913,2128,0,0,0,0,NaN,NaN,49.36330394126536,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,49.36330394126536,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-26,12.724443254944457,12.724443254944457,12,12.24,12.94526388340605,14.892743561529675,12.24,0,0,1913,2129,0,0,0,0,NaN,NaN,51.85457277024115,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,51.85457277024115,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-27,12.482221627472228,12.482221627472228,12,12.09,12.789761359150404,14.849953583491054,12.09,0,0,1913,2130,0,0,0,0,NaN,NaN,54.871095073990475,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,54.871095073990475,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-28,12.286110813736114,12.6,12,12.27,12.69525929385033,14.810564979162946,12.27,0,0,1913,2131,0,0,0,0,NaN,NaN,56.49674860321356,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,56.49674860321356,NaN,NaN,NaN,16.39728261822829,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-29,12.278055406868056,12.48,11.784,12.216,12.608121240422998,14.770953300091756,12.216,0,0,1913,2132,0,0,0,0,NaN,NaN,59.007729333476874,NaN,NaN,NaN,15.519960439494533,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,59.007729333476874,NaN,NaN,NaN,15.519960439494533,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-09-30,12.247027703434028,12.48,12,12.120000000000001,12.519371923982453,14.730480730624707,12.120000000000001,0,0,1913,2133,0,0,0,0,NaN,NaN,60.71440878684506,NaN,NaN,NaN,14.414997485027712,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,60.71440878684506,NaN,NaN,NaN,14.414997485027712,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-10-03,12.183513851717015,12.48,12,12.27,12.474031574167462,14.69291613931746,12.27,0,0,1913,2134,0,0,0,0,NaN,NaN,62.06773041477127,NaN,NaN,NaN,14.414997485027712,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,62.06773041477127,NaN,NaN,NaN,14.414997485027712,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-10-04,12.226756925858506,12.96,12.226756925858506,12.57,12.491480378864287,14.660505205892765,12.57,0,0,1913,2135,0,0,0,0,NaN,NaN,62.79891310872977,NaN,NaN,NaN,14.414997485027712,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,62.79891310872977,NaN,NaN,NaN,14.414997485027712,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2022-10-05,12.398378462929253,12.834,11.88,12.2985,12.456393037252598,14.624444057711196,12.2985,0,0,1913,2136,0,0,0,0,NaN,NaN,62.97334607084859,NaN,NaN,NaN,14.414997485027712,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,62.97334607084859,NaN,NaN,NaN,14.414997485027712,25.431638713799998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
